,fips,state_abbreviation,area_name,Revenue_retail,Business_black_owned_pct
2588,48041,TX,Brazos County,2119149,5.8
2589,48043,TX,Brewster County,86813,0.0
2590,48045,TX,Briscoe County,6660,0.0
2591,48047,TX,Brooks County,81552,0.0
2592,48049,TX,Brown County,512498,0.0
2593,48051,TX,Burleson County,183826,0.0
2594,48053,TX,Burnet County,639540,0.0
2595,48055,TX,Caldwell County,298264,0.0
2596,48057,TX,Calhoun County,322244,0.0
2597,48059,TX,Callahan County,118945,0.0
2598,48061,TX,Cameron County,3911719,1.1
2599,48063,TX,Camp County,96866,0.0
2600,48065,TX,Carson County,49747,0.0
2601,48067,TX,Cass County,216849,0.0
2602,48069,TX,Castro County,40007,0.0
2603,48071,TX,Chambers County,274916,0.0
2604,48073,TX,Cherokee County,363156,0.0
2605,48075,TX,Childress County,75474,0.0
2606,48077,TX,Clay County,77638,0.0
2607,48079,TX,Cochran County,26876,0.0
2608,48081,TX,Coke County,24506,0.0
2609,48083,TX,Coleman County,47942,0.0
2610,48085,TX,Collin County,12350753,4.6
2611,48087,TX,Collingsworth County,17184,0.0
2612,48089,TX,Colorado County,226783,0.0
2613,48091,TX,Comal County,1539740,0.0
2614,48093,TX,Comanche County,117792,0.0
2615,48095,TX,Concho County,17668,0.0
2616,48097,TX,Cooke County,499700,0.0
2617,48099,TX,Coryell County,442577,4.8
2618,48101,TX,Cottle County,12673,0.0
2619,48103,TX,Crane County,47808,0.0
2620,48105,TX,Crockett County,58893,0.0
2621,48107,TX,Crosby County,23791,0.0
2622,48109,TX,Culberson County,106249,0.0
2623,48111,TX,Dallam County,85370,0.0
2624,48113,TX,Dallas County,33177208,13.6
2625,48115,TX,Dawson County,148370,0.0
2626,48117,TX,Deaf Smith County,224228,0.0
2627,48119,TX,Delta County,26426,0.0
2628,48121,TX,Denton County,7668326,5.3
2629,48123,TX,DeWitt County,159887,0.0
2630,48125,TX,Dickens County,11311,0.0
2631,48127,TX,Dimmit County,74775,0.0
2632,48129,TX,Donley County,29218,0.0
2633,48131,TX,Duval County,49609,0.0
2634,48133,TX,Eastland County,259667,0.0
2635,48135,TX,Ector County,2090614,2.0
2636,48137,TX,Edwards County,11690,0.0
2637,48139,TX,Ellis County,1323106,0.0
2638,48141,TX,El Paso County,8460929,2.2
2639,48143,TX,Erath County,445038,0.0
2640,48145,TX,Falls County,71633,0.0
2641,48147,TX,Fannin County,297301,0.0
2642,48149,TX,Fayette County,262010,0.0
2643,48151,TX,Fisher County,12001,0.0
2644,48153,TX,Floyd County,40010,0.0
2645,48155,TX,Foard County,7042,0.0
2646,48157,TX,Fort Bend County,5306163,16.5
2647,48159,TX,Franklin County,87874,0.0
2648,48161,TX,Freestone County,254298,0.0
2649,48163,TX,Frio County,107560,0.0
2650,48165,TX,Gaines County,82554,0.0
2651,48167,TX,Galveston County,2750294,7.6
2652,48169,TX,Garza County,34963,0.0
2653,48171,TX,Gillespie County,311100,0.0
2654,48173,TX,Glasscock County,0,0.0
2655,48175,TX,Goliad County,37331,0.0
2656,48177,TX,Gonzales County,179237,0.0
2657,48179,TX,Gray County,0,0.0
2658,48181,TX,Grayson County,1594749,1.7
2659,48183,TX,Gregg County,2405150,8.8
2660,48185,TX,Grimes County,157336,0.0
2661,48187,TX,Guadalupe County,1026147,0.0
2662,48189,TX,Hale County,325074,0.0
2663,48191,TX,Hall County,23247,0.0
2664,48193,TX,Hamilton County,78583,0.0
2665,48195,TX,Hansford County,60072,0.0
2666,48197,TX,Hardeman County,22226,0.0
2667,48199,TX,Hardin County,612350,0.0
2668,48201,TX,Harris County,51899053,12.7
2669,48203,TX,Harrison County,603936,8.7
2670,48205,TX,Hartley County,34066,0.0
2671,48207,TX,Haskell County,59213,0.0
2672,48209,TX,Hays County,1954688,1.8
2673,48211,TX,Hemphill County,39206,0.0
2674,48213,TX,Henderson County,657384,0.0
2675,48215,TX,Hidalgo County,7898809,0.0
2676,48217,TX,Hill County,400271,0.0
2677,48219,TX,Hockley County,201686,0.0
2678,48221,TX,Hood County,730014,0.0
2679,48223,TX,Hopkins County,447708,0.0
2680,48225,TX,Houston County,159279,0.0
2681,48227,TX,Howard County,341223,0.0
2682,48229,TX,Hudspeth County,12480,0.0
2683,48231,TX,Hunt County,931267,2.8
2684,48233,TX,Hutchinson County,210806,0.0
2685,48235,TX,Irion County,0,0.0
2686,48237,TX,Jack County,34121,0.0
2687,48239,TX,Jackson County,133487,0.0
2688,48241,TX,Jasper County,371047,11.4
2689,48243,TX,Jeff Davis County,7132,0.0
2690,48245,TX,Jefferson County,3973125,19.8
2691,48247,TX,Jim Hogg County,61626,0.0
2692,48249,TX,Jim Wells County,462397,0.0
2693,48251,TX,Johnson County,1269633,3.0
2694,48253,TX,Jones County,163334,0.0
2695,48255,TX,Karnes County,101827,0.0
2696,48257,TX,Kaufman County,943809,0.0
2697,48259,TX,Kendall County,808099,1.1
2698,48261,TX,Kenedy County,0,0.0
2699,48263,TX,Kent County,0,0.0
2700,48265,TX,Kerr County,719852,0.0
2701,48267,TX,Kimble County,78662,0.0
2702,48269,TX,King County,0,0.0
2703,48271,TX,Kinney County,8052,0.0
2704,48273,TX,Kleberg County,657070,0.0
2705,48275,TX,Knox County,34309,0.0
2706,48277,TX,Lamar County,637577,0.0
2707,48279,TX,Lamb County,95775,0.0
2708,48281,TX,Lampasas County,207126,0.0
2709,48283,TX,La Salle County,79867,0.0
2710,48285,TX,Lavaca County,172013,0.0
2711,48287,TX,Lee County,162558,0.0
2712,48289,TX,Leon County,159859,0.0
2713,48291,TX,Liberty County,653043,0.0
2714,48293,TX,Limestone County,268348,0.0
2715,48295,TX,Lipscomb County,24490,0.0
2716,48297,TX,Live Oak County,112717,0.0
2717,48299,TX,Llano County,113011,0.0
2718,48301,TX,Loving County,0,0.0
2719,48303,TX,Lubbock County,3924861,2.1
2720,48305,TX,Lynn County,19743,0.0
2721,48307,TX,McCulloch County,104265,0.0
2722,48309,TX,McLennan County,2942576,5.1
2723,48311,TX,McMullen County,0,0.0
2724,48313,TX,Madison County,178851,0.0
2725,48315,TX,Marion County,66344,0.0
2726,48317,TX,Martin County,45368,0.0
2727,48319,TX,Mason County,28978,0.0
2728,48321,TX,Matagorda County,313945,0.0
2729,48323,TX,Maverick County,504755,0.0
2730,48325,TX,Medina County,360081,0.0
2731,48327,TX,Menard County,16323,0.0
2732,48329,TX,Midland County,2276743,2.5
2733,48331,TX,Milam County,181361,0.0
2734,48333,TX,Mills County,70373,0.0
2735,48335,TX,Mitchell County,55754,0.0
2736,48337,TX,Montague County,213681,0.0
2737,48339,TX,Montgomery County,5260066,0.0
2738,48341,TX,Moore County,217873,0.0
2739,48343,TX,Morris County,70300,7.4
2740,48345,TX,Motley County,5220,0.0
2741,48347,TX,Nacogdoches County,691236,8.1
2742,48349,TX,Navarro County,471758,3.1
2743,48351,TX,Newton County,50925,0.0
2744,48353,TX,Nolan County,179695,0.0
2745,48355,TX,Nueces County,4314450,2.4
2746,48357,TX,Ochiltree County,97444,0.0
2747,48359,TX,Oldham County,16797,0.0
2748,48361,TX,Orange County,851995,6.1
2749,48363,TX,Palo Pinto County,272673,0.0
2750,48365,TX,Panola County,221953,0.0
2751,48367,TX,Parker County,1517829,0.0
2752,48369,TX,Parmer County,39479,0.0
2753,48371,TX,Pecos County,153994,0.0
2754,48373,TX,Polk County,445440,0.0
2755,48375,TX,Potter County,2489973,0.0
2756,48377,TX,Presidio County,42509,0.0
2757,48379,TX,Rains County,93947,0.0
2758,48381,TX,Randall County,1465538,0.0
2759,48383,TX,Reagan County,23721,0.0
2760,48385,TX,Real County,9440,0.0
2761,48387,TX,Red River County,61221,0.0
2762,48389,TX,Reeves County,113223,0.0
2763,48391,TX,Refugio County,61964,0.0
2764,48393,TX,Roberts County,0,0.0
2765,48395,TX,Robertson County,115236,0.0
2766,48397,TX,Rockwall County,946288,3.8
2767,48399,TX,Runnels County,128394,0.0
2768,48401,TX,Rusk County,354320,0.0
2769,48403,TX,Sabine County,51907,0.0
2770,48405,TX,San Augustine County,70092,0.0
2771,48407,TX,San Jacinto County,54707,0.0
2772,48409,TX,San Patricio County,621585,0.0
2773,48411,TX,San Saba County,60473,0.0
2774,48413,TX,Schleicher County,10353,0.0
2775,48415,TX,Scurry County,199581,0.0
2776,48417,TX,Shackelford County,14844,0.0
2777,48419,TX,Shelby County,246528,0.0
2778,48421,TX,Sherman County,10079,0.0
2779,48423,TX,Smith County,3110146,7.2
2780,48425,TX,Somervell County,55179,0.0
2781,48427,TX,Starr County,445281,0.0
2782,48429,TX,Stephens County,78824,0.0
2783,48431,TX,Sterling County,0,0.0
2784,48433,TX,Stonewall County,8605,0.0
2785,48435,TX,Sutton County,41916,0.0
2786,48437,TX,Swisher County,35247,0.0
2787,48439,TX,Tarrant County,24931407,10.3
2788,48441,TX,Taylor County,2063290,0.0
2789,48443,TX,Terrell County,3875,0.0
2790,48445,TX,Terry County,133700,0.0
2791,48447,TX,Throckmorton County,6813,0.0
2792,48449,TX,Titus County,425109,0.0
2793,48451,TX,Tom Green County,0,0.0
2794,48453,TX,Travis County,13879471,3.9
2795,48455,TX,Trinity County,57024,0.0
2796,48457,TX,Tyler County,114973,0.0
2797,48459,TX,Upshur County,216729,0.0
2798,48461,TX,Upton County,16720,0.0
2799,48463,TX,Uvalde County,322212,0.0
2800,48465,TX,Val Verde County,524418,0.0
2801,48467,TX,Van Zandt County,410538,0.0
2802,48469,TX,Victoria County,1434272,0.0
2803,48471,TX,Walker County,626334,0.0
2804,48473,TX,Waller County,593065,5.6
2805,48475,TX,Ward County,94619,0.0
2806,48477,TX,Washington County,509916,0.0
2807,48479,TX,Webb County,2913533,0.0
2808,48481,TX,Wharton County,466705,0.0
2809,48483,TX,Wheeler County,46067,0.0
2810,48485,TX,Wichita County,1715924,0.0
2811,48487,TX,Wilbarger County,170215,0.0
2812,48489,TX,Willacy County,122890,0.0
2813,48491,TX,Williamson County,9918009,4.0
2814,48493,TX,Wilson County,180452,0.0
2815,48495,TX,Winkler County,40330,0.0
2816,48497,TX,Wise County,565279,0.0
2817,48499,TX,Wood County,383490,0.0
2818,48501,TX,Yoakum County,36959,0.0
2819,48503,TX,Young County,185157,0.0
2820,48505,TX,Zapata County,62126,0.0
2821,48507,TX,Zavala County,33290,0.0
2822,49000,,Utah,36574240,0.5
2823,49001,UT,Beaver County,89663,0.0
2824,49003,UT,Box Elder County,447418,0.0
2825,49005,UT,Cache County,1095090,0.0
2826,49007,UT,Carbon County,298872,0.0
2827,49009,UT,Daggett County,0,0.0
2828,49011,UT,Davis County,3217656,0.4
2829,49013,UT,Duchesne County,215996,0.0
2830,49015,UT,Emery County,128628,0.0
2831,49017,UT,Garfield County,22916,0.0
2832,49019,UT,Grand County,159918,0.0
2833,49021,UT,Iron County,652165,0.0
2834,49023,UT,Juab County,112160,0.0
2835,49025,UT,Kane County,72071,0.0
2836,49027,UT,Millard County,125054,0.0
2837,49029,UT,Morgan County,42681,0.0
2838,49031,UT,Piute County,0,0.0
2839,49033,UT,Rich County,11499,0.0
2840,49035,UT,Salt Lake County,16758729,0.6
2841,49037,UT,San Juan County,44601,0.0
2842,49039,UT,Sanpete County,196917,0.0
2843,49041,UT,Sevier County,324631,0.0
2844,49043,UT,Summit County,659852,0.0
2845,49045,UT,Tooele County,503618,0.0
2846,49047,UT,Uintah County,461448,0.0
2847,49049,UT,Utah County,5772180,0.5
2848,49051,UT,Wasatch County,228355,0.0
2849,49053,UT,Washington County,2087828,0.0
2850,49055,UT,Wayne County,27847,0.0
2851,49057,UT,Weber County,2810553,0.9
2852,50000,,Vermont,9310119,0.0
2853,50001,VT,Addison County,464847,0.0
2854,50003,VT,Bennington County,833024,0.0
2855,50005,VT,Caledonia County,412719,0.0
2856,50007,VT,Chittenden County,2740931,0.8
2857,50009,VT,Essex County,15031,0.0
2858,50011,VT,Franklin County,545346,0.0
2859,50013,VT,Grand Isle County,39465,0.0
2860,50015,VT,Lamoille County,313467,0.0
2861,50017,VT,Orange County,237240,0.0
2862,50019,VT,Orleans County,324145,0.0
2863,50021,VT,Rutland County,1084887,0.0
2864,50023,VT,Washington County,946580,0.5
2865,50025,VT,Windham County,660735,0.0
2866,50027,VT,Windsor County,691702,0.0
2867,51000,,Virginia,105663299,9.9
2868,51001,VA,Accomack County,298001,6.0
2869,51003,VA,Albemarle County,1689315,5.8
2870,51005,VA,Alleghany County,123147,0.0
2871,51007,VA,Amelia County,67957,0.0
2872,51009,VA,Amherst County,311758,5.3
2873,51011,VA,Appomattox County,107167,0.0
2874,51013,VA,Arlington County,2482916,6.0
2875,51015,VA,Augusta County,636318,0.0
2876,51017,VA,Bath County,20958,0.0
2877,51019,VA,Bedford County,466545,0.0
2878,51021,VA,Bland County,38351,0.0
2879,51023,VA,Botetourt County,247811,0.0
2880,51025,VA,Brunswick County,74581,38.7
2881,51027,VA,Buchanan County,143922,0.0
2882,51029,VA,Buckingham County,68700,20.8
2883,51031,VA,Campbell County,511759,0.0
2884,51033,VA,Caroline County,365938,21.7
2885,51035,VA,Carroll County,203034,0.0
2886,51036,VA,Charles City County,10896,0.0
2887,51037,VA,Charlotte County,62090,0.0
2888,51041,VA,Chesterfield County,4615854,13.3
2889,51043,VA,Clarke County,91615,0.0
2890,51045,VA,Craig County,15771,0.0
2891,51047,VA,Culpeper County,547366,5.2
2892,51049,VA,Cumberland County,46146,0.0
2893,51051,VA,Dickenson County,122849,0.0
2894,51053,VA,Dinwiddie County,114937,0.0
2895,51057,VA,Essex County,224598,0.0
2896,51059,VA,Fairfax County,14002361,7.0
2897,51061,VA,Fauquier County,853058,3.7
2898,51063,VA,Floyd County,72431,0.0
2899,51065,VA,Fluvanna County,79398,0.0
2900,51067,VA,Franklin County,444514,5.0
2901,51069,VA,Frederick County,1120732,0.0
2902,51071,VA,Giles County,172401,0.0
2903,51073,VA,Gloucester County,500063,4.9
2904,51075,VA,Goochland County,183950,0.0
2905,51077,VA,Grayson County,47520,0.0
2906,51079,VA,Greene County,96030,0.0
2907,51081,VA,Greensville County,101892,0.0
2908,51083,VA,Halifax County,324090,16.4
2909,51085,VA,Hanover County,1706383,5.4
2910,51087,VA,Henrico County,6737176,15.4
2911,51089,VA,Henry County,436996,0.0
2912,51091,VA,Highland County,8851,0.0
2913,51093,VA,Isle of Wight County,212738,15.3
2914,51095,VA,James City County,658826,6.2
2915,51097,VA,King and Queen County,16167,0.0
2916,51099,VA,King George County,154993,0.0
2917,51101,VA,King William County,125958,0.0
2918,51103,VA,Lancaster County,166615,0.0
2919,51105,VA,Lee County,171558,0.0
2920,51107,VA,Loudoun County,4469513,5.0
2921,51109,VA,Louisa County,153825,0.0
2922,51111,VA,Lunenburg County,54682,0.0
2923,51113,VA,Madison County,112941,0.0
2924,51115,VA,Mathews County,59350,0.0
2925,51117,VA,Mecklenburg County,406322,9.1
2926,51119,VA,Middlesex County,94451,0.0
2927,51121,VA,Montgomery County,1102647,0.0
2928,51125,VA,Nelson County,75628,0.0
2929,51127,VA,New Kent County,135156,0.0
2930,51131,VA,Northampton County,135111,0.0
2931,51133,VA,Northumberland County,90247,0.0
2932,51135,VA,Nottoway County,137346,0.0
2933,51137,VA,Orange County,280339,0.0
2934,51139,VA,Page County,167412,0.0
2935,51141,VA,Patrick County,148590,0.0
2936,51143,VA,Pittsylvania County,269316,12.1
2937,51145,VA,Powhatan County,159301,0.0
2938,51147,VA,Prince Edward County,350587,0.0
2939,51149,VA,Prince George County,197759,20.7
2940,51153,VA,Prince William County,4948909,13.9
2941,51155,VA,Pulaski County,317286,0.0
2942,51157,VA,Rappahannock County,21909,0.0
2943,51159,VA,Richmond County,75648,0.0
2944,51161,VA,Roanoke County,835653,0.0
2945,51163,VA,Rockbridge County,338393,0.0
2946,51165,VA,Rockingham County,455492,0.0
2947,51167,VA,Russell County,255615,0.0
2948,51169,VA,Scott County,197209,0.0
2949,51171,VA,Shenandoah County,494209,0.0
2950,51173,VA,Smyth County,300319,0.0
2951,51175,VA,Southampton County,57936,0.0
2952,51177,VA,Spotsylvania County,2148513,9.7
2953,51179,VA,Stafford County,930261,15.0
2954,51181,VA,Surry County,12558,0.0
2955,51183,VA,Sussex County,68872,0.0
2956,51185,VA,Tazewell County,811756,0.0
2957,51187,VA,Warren County,369617,0.0
2958,51191,VA,Washington County,701610,0.0
2959,51193,VA,Westmoreland County,100420,0.0
2960,51195,VA,Wise County,438617,0.0
2961,51197,VA,Wythe County,908076,0.0
2962,51199,VA,York County,852204,6.7
2963,51510,VA,Alexandria city,2353754,14.0
2964,51515,VA,Bedford city,124881,8.6
2965,51520,VA,Bristol city,343502,0.0
2966,51530,VA,Buena Vista city,30610,0.0
2967,51540,VA,Charlottesville city,699395,0.0
2968,51550,VA,Chesapeake city,3977784,18.2
2969,51570,VA,Colonial Heights city,761064,0.0
2970,51580,VA,Covington city,104599,0.0
2971,51590,VA,Danville city,892207,16.5
2972,51595,VA,Emporia city,131626,0.0
2973,51600,VA,Fairfax city,1884013,4.1
2974,51610,VA,Falls Church city,288000,0.0
2975,51620,VA,Franklin city,186278,0.0
2976,51630,VA,Fredericksburg city,1052131,5.2
2977,51640,VA,Galax city,227492,0.0
2978,51650,VA,Hampton city,1805727,29.1
2979,51660,VA,Harrisonburg city,1465322,0.0
2980,51670,VA,Hopewell city,173896,12.7
2981,51678,VA,Lexington city,86765,0.0
2982,51680,VA,Lynchburg city,1665130,11.6
2983,51683,VA,Manassas city,921227,0.0
2984,51685,VA,Manassas Park city,158012,0.0
2985,51690,VA,Martinsville city,316916,21.4
2986,51700,VA,Newport News city,2431256,20.8
2987,51710,VA,Norfolk city,2724146,20.7
2988,51720,VA,Norton city,283790,0.0
2989,51730,VA,Petersburg city,324219,39.6
2990,51735,VA,Poquoson city,54707,0.0
2991,51740,VA,Portsmouth city,682095,31.4
2992,51750,VA,Radford city,109698,0.0
2993,51760,VA,Richmond city,1922799,20.9
2994,51770,VA,Roanoke city,2039763,8.5
2995,51775,VA,Salem city,537832,0.0
2996,51790,VA,Staunton city,447486,0.0
2997,51800,VA,Suffolk city,820304,24.0
2998,51810,VA,Virginia Beach city,5579915,9.4
2999,51820,VA,Waynesboro city,386631,0.0
3000,51830,VA,Williamsburg city,323040,0.0
3001,51840,VA,Winchester city,998681,1.5
3002,53000,,Washington,92968519,0.0
3003,53001,WA,Adams County,144809,0.0
3004,53003,WA,Asotin County,208856,0.0
3005,53005,WA,Benton County,2122018,0.7
3006,53007,WA,Chelan County,1022020,0.0
3007,53009,WA,Clallam County,838273,0.0
3008,53011,WA,Clark County,4169989,1.1
3009,53013,WA,Columbia County,28894,0.0
3010,53015,WA,Cowlitz County,1219672,0.0
3011,53017,WA,Douglas County,413596,0.0
3012,53019,WA,Ferry County,35028,0.0
3013,53021,WA,Franklin County,788496,0.0
3014,53023,WA,Garfield County,11673,0.0
3015,53025,WA,Grant County,777527,0.0
3016,53027,WA,Grays Harbor County,768583,0.0
3017,53029,WA,Island County,519916,0.0
3018,53031,WA,Jefferson County,210897,0.0
3019,53033,WA,King County,37153888,3.3
3020,53035,WA,Kitsap County,2936238,0.0
3021,53037,WA,Kittitas County,472728,0.0
3022,53039,WA,Klickitat County,65712,0.0
3023,53041,WA,Lewis County,910552,0.0
3024,53043,WA,Lincoln County,91599,0.0
3025,53045,WA,Mason County,420213,0.0
3026,53047,WA,Okanogan County,417198,0.0
3027,53049,WA,Pacific County,114478,0.0
3028,53051,WA,Pend Oreille County,66624,0.0
3029,53053,WA,Pierce County,9741617,2.9
3030,53055,WA,San Juan County,155257,0.0
3031,53057,WA,Skagit County,2134762,0.3
3032,53059,WA,Skamania County,25995,0.0
3033,53061,WA,Snohomish County,9057126,1.5
3034,53063,WA,Spokane County,6741223,0.0
3035,53065,WA,Stevens County,281605,0.9
3036,53067,WA,Thurston County,3102980,0.0
3037,53069,WA,Wahkiakum County,11743,0.0
3038,53071,WA,Walla Walla County,534054,0.0
3039,53073,WA,Whatcom County,2556022,0.0
3040,53075,WA,Whitman County,271057,0.0
3041,53077,WA,Yakima County,2425601,0.6
3042,54000,,West Virginia,20538829,0.0
3043,54001,WV,Barbour County,74996,0.0
3044,54003,WV,Berkeley County,886400,3.2
3045,54005,WV,Boone County,190618,0.0
3046,54007,WV,Braxton County,219637,0.0
3047,54009,WV,Brooke County,158111,0.0
3048,54011,WV,Cabell County,1496115,2.7
3049,54013,WV,Calhoun County,34099,0.0
3050,54015,WV,Clay County,41338,0.0
3051,54017,WV,Doddridge County,19329,0.0
3052,54019,WV,Fayette County,345744,1.2
3053,54021,WV,Gilmer County,34262,0.0
3054,54023,WV,Grant County,118345,4.6
3055,54025,WV,Greenbrier County,490169,0.0
3056,54027,WV,Hampshire County,112165,0.0
3057,54029,WV,Hancock County,238492,0.0
3058,54031,WV,Hardy County,132083,0.0
3059,54033,WV,Harrison County,1148532,0.6
3060,54035,WV,Jackson County,325186,0.0
3061,54037,WV,Jefferson County,455710,3.9
3062,54039,WV,Kanawha County,2947318,2.5
3063,54041,WV,Lewis County,212862,0.0
3064,54043,WV,Lincoln County,73416,0.0
3065,54045,WV,Logan County,494714,1.6
3066,54047,WV,McDowell County,129379,0.0
3067,54049,WV,Marion County,614884,0.0
3068,54051,WV,Marshall County,272442,0.0
3069,54053,WV,Mason County,135351,0.0
3070,54055,WV,Mercer County,765556,3.5
3071,54057,WV,Mineral County,223649,0.0
3072,54059,WV,Mingo County,108241,0.0
3073,54061,WV,Monongalia County,1289674,0.0
3074,54063,WV,Monroe County,31612,0.0
3075,54065,WV,Morgan County,94838,0.0
3076,54067,WV,Nicholas County,345876,0.0
3077,54069,WV,Ohio County,649939,0.0
3078,54071,WV,Pendleton County,39387,0.0
3079,54073,WV,Pleasants County,40436,0.0
3080,54075,WV,Pocahontas County,60206,0.0
3081,54077,WV,Preston County,221141,0.0
3082,54079,WV,Putnam County,589769,0.0
3083,54081,WV,Raleigh County,1260806,1.8
3084,54083,WV,Randolph County,319240,0.0
3085,54085,WV,Ritchie County,60394,0.0
3086,54087,WV,Roane County,142023,0.0
3087,54089,WV,Summers County,53727,0.0
3088,54091,WV,Taylor County,91746,0.0
3089,54093,WV,Tucker County,53359,0.0
3090,54095,WV,Tyler County,45455,0.0
3091,54097,WV,Upshur County,297123,0.0
3092,54099,WV,Wayne County,232794,0.0
3093,54101,WV,Webster County,40144,0.0
3094,54103,WV,Wetzel County,206427,0.0
3095,54105,WV,Wirt County,14354,0.0
3096,54107,WV,Wood County,1712248,0.0
3097,54109,WV,Wyoming County,146968,0.0
3098,55000,,Wisconsin,72283321,2.6
3099,55001,WI,Adams County,130364,0.0
3100,55003,WI,Ashland County,193578,0.0
3101,55005,WI,Barron County,670752,0.0
3102,55007,WI,Bayfield County,107608,0.0
3103,55009,WI,Brown County,3538353,0.7
3104,55011,WI,Buffalo County,74038,0.0
3105,55013,WI,Burnett County,118697,0.0
3106,55015,WI,Calumet County,390127,0.0
3107,55017,WI,Chippewa County,1059612,0.0
3108,55019,WI,Clark County,263868,0.0
3109,55021,WI,Columbia County,631312,0.0
3110,55023,WI,Crawford County,218311,0.0
3111,55025,WI,Dane County,7132444,2.5
3112,55027,WI,Dodge County,735702,0.0
3113,55029,WI,Door County,406336,0.0
3114,55031,WI,Douglas County,504464,0.0
3115,55033,WI,Dunn County,381822,0.0
3116,55035,WI,Eau Claire County,1512451,0.6
3117,55037,WI,Florence County,21411,0.0
3118,55039,WI,Fond du Lac County,1277658,0.0
3119,55041,WI,Forest County,56601,0.0
3120,55043,WI,Grant County,480071,0.0
3121,55045,WI,Green County,766565,0.0
3122,55047,WI,Green Lake County,252931,0.0
3123,55049,WI,Iowa County,1707860,0.0
3124,55051,WI,Iron County,74581,0.0
3125,55053,WI,Jackson County,250989,0.0
3126,55055,WI,Jefferson County,857229,0.0
3127,55057,WI,Juneau County,284464,0.0
3128,55059,WI,Kenosha County,1800637,3.8
3129,55061,WI,Kewaunee County,152889,0.0
3130,55063,WI,La Crosse County,1799668,0.0
3131,55065,WI,Lafayette County,96802,0.0
3132,55067,WI,Langlade County,309222,0.0
3133,55069,WI,Lincoln County,289495,0.0
3134,55071,WI,Manitowoc County,815529,1.0
3135,55073,WI,Marathon County,2139106,0.9
3136,55075,WI,Marinette County,526911,0.0
3137,55077,WI,Marquette County,79688,0.0
3138,55078,WI,Menominee County,5207,0.0
3139,55079,WI,Milwaukee County,10207295,13.2
3140,55081,WI,Monroe County,502249,0.0
3141,55083,WI,Oconto County,257543,0.0
3142,55085,WI,Oneida County,921151,0.0
3143,55087,WI,Outagamie County,2902996,0.3
3144,55089,WI,Ozaukee County,976543,0.4
3145,55091,WI,Pepin County,90048,0.0
3146,55093,WI,Pierce County,208532,0.0
3147,55095,WI,Polk County,423199,0.0
3148,55097,WI,Portage County,937882,2.0
3149,55099,WI,Price County,121071,0.0
3150,55101,WI,Racine County,2230013,3.8
3151,55103,WI,Richland County,223315,0.0
3152,55105,WI,Rock County,2439767,2.7
3153,55107,WI,Rusk County,198374,0.0
3154,55109,WI,St. Croix County,933401,0.0
3155,55111,WI,Sauk County,1050852,0.0
3156,55113,WI,Sawyer County,224148,0.0
3157,55115,WI,Shawano County,413963,0.0
3158,55117,WI,Sheboygan County,1398661,0.5
3159,55119,WI,Taylor County,189138,0.0
3160,55121,WI,Trempealeau County,251829,0.0
3161,55123,WI,Vernon County,250463,0.0
3162,55125,WI,Vilas County,312228,0.0
3163,55127,WI,Walworth County,1091166,0.0
3164,55129,WI,Washburn County,178121,0.0
3165,55131,WI,Washington County,1759993,0.6
3166,55133,WI,Waukesha County,5955006,0.8
3167,55135,WI,Waupaca County,516629,0.0
3168,55137,WI,Waushara County,203004,0.0
3169,55139,WI,Winnebago County,1796479,0.0
3170,55141,WI,Wood County,1002909,0.0
3171,56000,,Wyoming,8957553,0.2
3172,56001,WY,Albany County,468773,0.0
3173,56003,WY,Big Horn County,71008,0.0
3174,56005,WY,Campbell County,775117,0.0
3175,56007,WY,Carbon County,295340,0.0
3176,56009,WY,Converse County,134349,0.0
3177,56011,WY,Crook County,56351,0.0
3178,56013,WY,Fremont County,558410,0.0
3179,56015,WY,Goshen County,116123,0.0
3180,56017,WY,Hot Springs County,38266,0.0
3181,56019,WY,Johnson County,71779,0.0
3182,56021,WY,Laramie County,1720451,0.4
3183,56023,WY,Lincoln County,221712,0.0
3184,56025,WY,Natrona County,1377032,0.0
3185,56027,WY,Niobrara County,19649,0.0
3186,56029,WY,Park County,388380,0.0
3187,56031,WY,Platte County,93405,0.0
3188,56033,WY,Sheridan County,478180,0.0
3189,56035,WY,Sublette County,82792,0.0
3190,56037,WY,Sweetwater County,898189,0.0
3191,56039,WY,Teton County,515644,0.0
3192,56041,WY,Uinta County,413983,0.0
3193,56043,WY,Washakie County,98308,0.0
3194,56045,WY,Weston County,64312,0.0
